Países Baixos (Holanda);VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;283;8719;634;5297;2285;22990;0;0;0;0
Panamá;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;96;0;0;0;0;0;0
Peru;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;252;0;0;0;0;0;0;3201;7906;0;0;0;0;0;0;77;653;0;0;0;0;0;0;17861;84084
Porto Rico;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15658;14781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;404;21;115;54;1090;0;0;0;0
Portugal;VINHOS DE MESA;785609;531480;897310;620790;1650727;1226232;2818320;2238637;2245288;1917710;2192004;1838430;2284423;1872573;2132582;1847604;2763298;2706030;2823760;3493450;1601931;2146952;933906;1271300;1074983;1258983;1189656;1338370;536706;531515;1484998;1406897;2270772;2258643;1477093;1610041;1454323;1884873;1690391;2924935;1423882;2793037;1361858;2525520;1034446;1792170;1678448;2873315;2549247;4471214;5442249;10703599;4438522;9226840;5421763;12467340;4656474;12314487;4408133;12406498;5011051;13191073;5225372;13988909;3047860;8596328;3344190;9649346;4151101;12084110;5182827;15007625;5936299;19063151;6805601;23945522;6213781;23826443;5884719;23688318;7801759;29299792;8556375;35247223;9714940;36190898;9299080;35729522;9735153;37071142;9952290;32547365;10821232;29495190;17345709;45032247;17698831;53237413;18228699;51444189;23627260;66353572;25925363;75668823;24108787;64795326
Reino Unido;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14909;56268;7056;67728;315;10257;10236;53375;621;22292;270;6021;406;26466;127;2789;315;9410;90;1352;5;255;16;1033;4126;51034;4819;46623;2586;22935;1164;9357;1655;19595
República Dominicana;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;2;13;0;0;0;0;0;0;0;0
Romênia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33750;85321;0;0;4163;5629;5950;7925;0;0;18509;52150;13719;9695;5196;6706;30635;70269;33770;99562;47715;99616
Rússia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;17483;66160;0;0;0;0;32179;64905;0;0
San Marino;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1095;2237;0;0
Sérvia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3471;8302;0;0
Síria;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398;269;0;0;641;409;0;0;484;1280;1094;5187
Suíça;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1900;3522;4658;5917;3841;9430;4222;6018;0;0;1194;5359;4860;13129;2483;8010;0;0;0;0;0;0;0;0;1125;6284;6;245;138;2873;559;7647;4510;63619;735;5848;7;157;0;0
Tcheca, República;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;5528;4950;12044
Tunísia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16420;37492;19913;42918;8000;20892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Turquia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32247;109741;0;0;0;0;1591;1245;0;0;17563;55039;0;0;22087;38817
Ucrânia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5319;9679;865;931;0;0;4646;3074;0;0;0;0;0;0
Uruguai;VINHOS DE MESA;5767;1871;1917;636;7394;2741;0;0;0;0;0;0;0;0;24191;33975;32371;33900;13320;22900;8880;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11247;21795;33040;69221;35219;72528;33150;73695;72000;164299;89117;209952;277989;525654;1712036;2756398;1961733;3616134;1668697;3122694;1247891;2082552;1096094;1630471;660522;1089054;512973;924066;715474;1439538;2387225;3131899;920389;2089539;750343;1953390;1219387;3175051;1264306;3481552;1323884;3735892;1372329;3740613;1237537;3782282;1399547;4069100;2215692;5099162;5009098;7751966;2836574;8467846;2778244;7938059;4079076;10146829;3788831;10063341;3394161;9867675
Não consta na tabela;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63755;148879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Não declarados;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21185;26664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Outros;VINHOS DE MESA;5508;4255;77789;42028;79052;25032;4306;5775;21501;28163;18132;13989;10200;7884;450;642;1347;1210;2411;2614;10446;10543;17133;17869;22104;30505;6738;5862;26490;34499;5400;12812;15717;18768;28;40;435;450;10788;21458;65835;145083;97662;161151;24465;59352;146730;412893;174758;289230;200336;393140;127039;295772;186470;548733;187919;480461;49646;230829;73451;295205;47256;201927;64069;256700;0;0;0;0;13970;63967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
África do Sul;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5546;6475;59;259;520;2320;275;1460;90;1073;9212;30630;10381;42463;8121;37035;20213;123099;24954;133975;26985;158325;18659;114275;19686;96316;7394;50715;4913;23919;15368;74800;17583;72077;3574;14542;6980;36677;9882;64582
Alemanha;ESPUMANTES;0;0;25;36;2864;2479;2900;3130;1667;2128;355;937;1947;1880;840;982;420;1059;1020;3901;332;1175;753;1860;117270;101714;215712;193026;3360;3130;0;0;32490;37388;1800;2000;450;534;9000;17431;12613;29121;11275;41978;6059;13660;39747;110948;37942;84842;75829;170816;22766;68098;8648;29238;9403;45794;1980;6690;1130;3150;6516;17537;7034;19584;3114;8638;22785;77735;888;5487;1170;8087;1980;11786;1959;12516;1170;8434;1116;5753;810;8800;1260;9975;1247;11745;5093;34413;3647;5589;3420;8275;4819;37116;18376;82273;26853;169989;21174;65359;19977;46237;12447;26877
Argentina;ESPUMANTES;4980;3836;8811;7543;35301;26909;39208;20230;2831;3035;11120;5732;0;0;0;0;180;210;13500;16500;0;0;0;0;0;0;0;0;0;0;0;0;270;990;0;0;315;840;5176;15000;4500;20000;24889;83975;7020;18650;17205;63626;8270;32089;17382;68936;567;3110;11139;26864;85497;308165;86940;360596;114511;326156;32464;90851;17096;32807;143659;301329;1008169;2760067;1135922;2943342;1713270;4726606;556320;1441196;1015357;3094003;894550;2730102;1086901;3583463;997492;3818944;963574;3985004;702963;2545215;807366;3221463;490536;1814349;358510;1240249;661857;2249681;706478;2462909;757716;2282614;469547;1304986;723847;2211657;1333420;4123623
Austrália;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136;7702;0;0;1310;6507;1125;7594;675;3248;855;7491;495;3343;225;2108;0;0;45;174;0;0;30;419;0;0;4967;15439;19182;32115;19198;51731;57917;212199;16701;27592;7426;15190;8062;26208;0;0
Áustria;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;756;6680;0;0;0;0;0;0;180;1139;720;6050;698;6352;0;0;0;0;0;0;1228;11638;1269;11571;909;9399;90;1434;0;0
Bermudas;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;611;5;67
Bahamas;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;684;60;688;519;11136;169;2283;0;0;0;0;0;0;0;0
Bélgica;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;50574;0;0;0;0;0;0;0;0;0;0
Brasil;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5357;17451;9801;33151;16225;63088;4092;22079;1072;7645;0;0;468;62570;6210;52984;60601;313190;10195;44337;8606;37228;6383;47936;1014;4936;6166;180512;566215;162992;15464;238268;3491;106310;548;3488;0;0
Bulgária;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;546;4;7;0;0;3;716;0;0;0;0;0;0;0;0;976;1535
Canadá;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3852;109402;0;0;0;0;0;0;54;1017
Chile;ESPUMANTES;0;0;0;0;201;192;328;133;180;340;672;1140;10980;15660;630;1059;45;76;0;0;861;1734;18090;25350;14865;21614;900;1650;4200;5500;0;0;900;800;450;482;0;0;7449;12675;540;1200;10800;28600;0;0;1560;4860;4590;13224;24237;73649;26686;37785;2565;13680;7877;20030;18020;65480;11250;31550;15695;44425;6300;20323;16200;39459;25920;48350;38290;92150;29806;93696;49400;159012;84673;234038;39533;165731;68562;243004;66639;248691;137790;484791;123026;478646;133935;599993;236342;838250;117678;523242;304391;1350744;316293;1312445;233064;912613;253225;775535;232948;686466;342625;959421
Croácia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;483;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cuba;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Emirados Árabes Unidos;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;271;104;2005;2371;38954;0;0;0;0;0;0;0;0;0;0;0;0
Eslovênia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;221;0;0;445;2329;1058;5075;2115;9486;2093;10110;1800;8860;518;2539;68;327;450;2426;803;2982
Espanha;ESPUMANTES;12981;8568;7865;5230;27461;20026;40172;28895;41971;36350;54863;51166;17299;19252;31319;36998;38780;49246;44226;56686;45842;49789;25685;21293;46249;47183;17190;18043;12824;13110;19005;29323;43920;67595;35910;52044;41070;54402;58995;143790;121856;355275;92798;294496;63633;215873;172218;584200;182952;601583;269731;903594;198872;778631;259100;920891;253355;1009470;251511;1017499;230327;928135;713315;6408671;166433;528696;164545;549223;209973;660360;213074;767994;250377;916775;254317;1003934;266955;1179471;388452;1397582;512539;1904476;831585;3017324;1054367;4537094;850428;3917939;925502;4519845;899587;4183324;864154;3249876;1493908;5592839;1515106;5707839;1440241;4463736;1421655;3871128;2016806;5732174;2236061;5668798
Estados Unidos;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;3846;1575;9100;0;0;2808;6796;1800;4419;3240;8865;12417;34991;7119;25952;11387;49664;4553;15458;15461;88292;15698;50841;27023;101802;18519;85864;12343;30366;8408;226792;26405;64081;13239;105197;13255;31083;143;2173;181;2053
França;ESPUMANTES;18458;45798;26523;72645;35899;97186;49453;186096;83575;335930;17770;80649;16295;61873;24584;105421;51710;236584;27554;169843;13235;82136;14555;65022;13128;32209;16253;45318;11308;37594;35317;118807;37062;127661;15550;135589;32809;204117;52601;358096;32371;448505;33945;353361;15001;156403;54501;543157;209274;1602204;234968;1672679;272978;2319514;760944;7856909;779564;9136225;1158921;11636214;979713;8756457;182179;262999;669778;5946841;965033;7444348;746383;6768485;931767;8295551;1096043;11085410;1079332;10860013;991608;10773247;1130768;11933677;1462949;17012302;1802575;20020633;1852431;22744192;1491052;22873679;1230946;20831149;1341884;21849752;1171383;12017375;1778528;14966946;3637804;12678962;1610293;13991734;1116188;8814571;1134059;12590570;1268840;13164535
Geórgia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;915;2325
Grécia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;222;329;1459;577;1574;0;0;156;277;0;0;230;318;0;0;92;422;92;366
Hong Kong;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2607;15170;283;1593;0;0;0;0;0;0;0;0;0;0;0;0;72;5061;0;0;0;0
Hungria;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;675;1837;387;1165;657;1775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;1317;1020;2984;518;1715;0;0;1238;5927;1624;6960;1802;5977;585;1379;765;2061;1142;2471;2090;3828
Indonésia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;271;66;529;0;0;0;0;0;0
Irlanda;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391;4062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;ESPUMANTES;0;0;360;349;0;0;27;36;0;0;0;0;0;0;450;700;0;0;180;370;585;1435;360;985;360;1001;270;749;720;1880;0;0;909;1672;765;1720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;1510;1152;3853;1890;6233;1935;5346;4968;13263;2250;6382;5220;22638;1350;6912;0;0;1224;5467;990;11627;310;6552;0;0;0;0;0;0;0;0;0;0;0;0;5035;17085;296;9540;0;0;0;0
Itália;ESPUMANTES;0;0;554;485;5054;3328;5854;5395;24637;24784;22782;19240;11917;9896;19995;17483;7119;8916;16234;18345;20932;33860;17290;20568;32542;35237;9000;7645;2430;1917;12456;15821;20355;29342;16640;22399;31077;39084;26802;68918;24120;73084;35118;101279;17241;50017;132449;265440;232676;501486;230441;554770;203645;480610;162568;485282;234227;853007;498453;1678442;488816;1303096;1009289;2476201;1484899;3020296;1209558;2627321;1033793;2850765;1092021;2880464;1410249;4279286;1236636;4541086;1051675;4474690;693765;2984665;1079836;4703738;1137610;4966429;1123066;4953550;978230;4223637;1095148;4462987;1017420;3670403;1089617;3467993;3065767;5635842;2147490;5947967;1874314;4790173;1524542;3544718;1093108;3142129;1169909;3356633
Luxemburgo;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;1115;0;0;0;0;0;0;0;0;0;0;208;1902;518;4067;0;0;0;0;0;0
México;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8122;13185;0;0;0;0;0;0;0;0;0;0;0;0;4158;6060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;834;0;0;0;0;0;0;0;0;1154;9334;0;0;0;0;95;777;133;1104;0;0;0;0;0;0
Moldávia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;3713
Nova Zelândia;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;3921;630;5106;720;6858;135;861;270;3046;180;1950;450;3023;135;1684;0;0;0;0;0;0;72;657;0;0;0;0;270;3114
Países Baixos;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;10695;827;47027;3412;151690;0;0;0;0
Panamá;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15057;30546;0;0;0;0;0;0;0;0
Peru;ESPUMANTES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
